puma,state,hh_total,moe_total,hh_utilgas,moe_utilgas,hh_othergas,moe_othergas,hh_elec,moe_elec,hh_fok,moe_fok,hh_coal,moe_coal,hh_wood,moe_wood,hh_solar,moe_solar,hh_other,moe_other,hh_none,moe_none
puma_0606507,CA,49415,821,41732,838,1473,260,5205,423,13,17,0,30,508,155,14,17,166,107,304,128
puma_0606508,CA,47694,739,38048,922,587,133,6666,574,37,30,0,30,198,92,34,32,62,50,2062,339
puma_0606509,CA,29940,651,21479,795,2139,267,4783,553,12,17,16,26,365,122,5,18,90,68,1051,244
puma_0606510,CA,43651,662,34287,643,370,103,8008,479,34,40,0,30,181,84,7,12,40,54,724,168
puma_0606511,CA,48475,635,36954,801,363,129,9470,527,32,31,0,30,269,118,23,27,25,33,1339,266
puma_0606512,CA,28076,450,23319,449,390,108,3685,375,0,30,0,30,209,102,12,20,182,121,279,94
puma_0606513,CA,41060,606,33153,653,304,85,6602,545,0,30,0,30,113,74,10,15,61,59,817,186
puma_0606514,CA,39043,771,30765,941,303,112,6431,515,0,30,0,30,316,128,0,30,66,57,1162,227
puma_0606515,CA,62653,1154,42987,1242,3168,373,15299,966,22,26,0,30,515,141,35,37,114,53,513,145
puma_0606701,CA,40612,676,24097,727,373,110,15429,615,25,24,3,5,411,138,0,30,11,18,263,118
puma_0606702,CA,41630,577,25740,654,477,153,14964,629,6,11,0,30,259,95,0,30,34,36,150,82
puma_0606703,CA,45396,575,31325,704,366,107,13275,670,23,29,14,22,250,89,0,30,24,27,119,61
puma_0606704,CA,46379,672,25873,740,470,143,19275,842,20,33,0,30,305,110,0,30,0,30,436,136
puma_0606705,CA,38124,621,20867,720,551,173,16355,685,0,30,0,30,110,77,0,30,15,26,226,122
puma_0606706,CA,35102,523,23587,785,494,102,10522,690,38,45,0,30,323,110,0,30,3,6,135,87
puma_0606707,CA,54975,586,33808,784,465,120,19959,727,13,18,0,30,272,101,9,14,106,52,343,103
puma_0606708,CA,45345,572,27538,717,645,130,16464,725,80,66,0,30,204,68,31,33,92,71,291,102
puma_0606709,CA,47084,659,26681,868,357,115,19603,770,0,30,0,30,147,90,60,63,46,40,190,78
puma_0606710,CA,46647,720,33557,932,544,156,12157,851,0,30,0,30,205,116,13,17,88,61,83,55
puma_0606711,CA,32782,562,16860,663,2817,307,11372,691,49,41,0,30,817,182,0,30,695,179,172,77
puma_0606712,CA,38420,526,26746,777,414,127,10767,611,22,27,0,30,304,95,33,34,53,47,81,63
puma_0607101,CA,50241,892,28268,1057,7460,559,10065,717,73,77,0,30,3536,412,72,75,451,172,316,104
puma_0607102,CA,42933,929,36884,977,721,208,4136,444,100,116,29,46,835,230,0,30,102,88,126,77
puma_0607103,CA,51193,915,43764,926,1064,237,3842,471,59,66,0,30,2060,336,29,33,158,120,217,97
puma_0607104,CA,36535,786,22736,777,5505,536,3244,412,64,65,0,30,3901,469,25,31,857,270,203,132
puma_0607105,CA,47681,665,40421,846,823,209,5836,547,27,30,0,30,396,179,29,31,41,57,108,65
puma_0607106,CA,31281,747,21984,828,501,172,7666,551,0,30,15,24,179,98,25,27,0,30,911,213
puma_0607107,CA,30281,587,23380,729,263,98,6196,550,0,30,0,30,104,58,0,30,38,46,300,125
puma_0607108,CA,46650,828,35263,862,277,95,9913,659,9,13,0,30,317,127,24,28,21,21,826,206
puma_0607109,CA,27099,587,19346,707,333,164,5626,492,0,30,0,30,401,158,0,30,30,36,1363,297
puma_0607110,CA,25548,475,16985,631,161,78,6453,471,41,40,36,36,327,127,0,30,0,30,1545,290
puma_0607111,CA,54300,983,40795,1119,542,182,12544,879,14,24,24,36,179,172,0,30,0,30,202,79
puma_0607112,CA,38318,628,28155,775,379,129,9277,581,14,17,48,75,119,93,15,23,26,29,285,111
puma_0607113,CA,46062,765,33435,940,471,147,11046,618,14,21,0,30,81,61,45,56,30,37,940,218
puma_0607114,CA,44005,766,35583,857,408,133,7441,601,5,9,0,30,218,108,18,26,28,41,304,118
puma_0607115,CA,27571,531,21856,647,127,66,4708,487,12,22,0,30,123,60,10,17,0,30,735,174
puma_0607301,CA,58783,894,42291,1053,851,175,14314,728,17,19,0,30,309,127,7,11,0,30,994,222
puma_0607302,CA,40453,630,10272,592,11386,604,12978,669,127,86,0,30,3560,408,270,134,1092,209,768,211
puma_0607303,CA,34101,862,14661,662,1714,222,15913,802,151,79,0,30,671,153,16,18,60,43,915,157
puma_0607304,CA,45184,719,31199,917,608,166,12363,841,25,30,15,24,242,126,51,46,0,30,681,139
puma_0607305,CA,40105,660,20617,827,649,138,17920,886,67,47,0,30,228,78,11,19,26,30,587,153
puma_0607306,CA,41293,636,19766,714,1534,215,17889,754,140,76,0,30,693,177,38,38,215,128,1018,233
puma_0607307,CA,35714,580,14208,564,6912,485,11249,598,190,118,0,30,1772,261,73,45,739,253,571,180
puma_0607308,CA,45994,610,32612,807,846,158,10666,567,52,40,0,30,241,99,47,47,121,64,1409,298
puma_0607309,CA,58620,725,36534,898,1813,236,17907,628,344,116,0,30,322,110,142,95,100,65,1458,305
puma_0607310,CA,70285,889,44315,1011,831,189,21797,900,73,50,5,10,390,137,141,81,71,53,2662,350
puma_0607311,CA,37529,460,28733,757,223,87,8031,691,21,27,0,30,107,68,40,39,10,17,364,132
puma_0607312,CA,39361,514,19656,620,341,120,18370,741,17,19,0,30,93,55,68,74,54,51,762,155
puma_0607313,CA,58862,858,35103,930,746,196,20720,753,6,9,0,30,647,198,0,30,21,18,1619,292
puma_0607314,CA,59321,671,34329,848,507,156,20906,722,11,18,0,30,328,159,117,71,104,71,3019,381
puma_0607315,CA,59869,732,36092,800,561,145,19431,800,19,24,0,30,482,166,38,37,69,99,3177,474
puma_0607316,CA,73644,766,37411,968,467,130,28635,1198,127,92,0,30,238,92,51,40,169,98,6546,732
puma_0607317,CA,55532,603,35499,745,394,125,15025,737,28,31,0,30,269,96,31,34,0,30,4286,446
puma_0607318,CA,42049,544,30681,616,400,131,8718,512,81,65,0,30,338,127,92,70,58,54,1681,221
puma_0607319,CA,41924,613,26977,721,2036,250,11258,542,93,60,0,30,677,142,82,75,178,94,623,171
puma_0607320,CA,40239,599,29341,778,373,141,9934,726,19,30,0,30,176,88,0,30,11,17,385,147
puma_0607321,CA,52111,880,33335,931,757,182,15513,645,50,53,0,30,210,79,30,31,57,63,2159,267
puma_0607322,CA,36489,589,23746,656,406,105,10525,616,0,30,0,30,161,82,44,33,23,27,1584,287
puma_0607501,CA,62546,759,35879,1045,501,117,23229,981,101,56,0,30,21,25,83,54,992,250,1740,333
puma_0607502,CA,59510,753,31844,842,794,180,21667,774,342,132,0,30,165,120,64,64,1218,212,3416,424
puma_0607503,CA,57837,1007,26366,1119,484,162,26267,1073,158,91,12,21,37,30,103,96,1163,284,3247,453
puma_0607504,CA,51178,752,35942,853,508,148,13200,605,58,43,0,30,26,28,181,90,361,151,902,190
puma_0607505,CA,41261,525,31719,764,499,135,8146,587,36,40,0,30,47,52,75,74,157,91,582,171
puma_0607506,CA,38339,435,29437,685,391,126,7387,593,118,112,10,17,65,59,24,23,129,95,778,221
puma_0607507,CA,30168,514,23130,585,296,94,5794,426,5,9,0,30,115,70,36,30,50,56,742,147
puma_0607701,CA,58180,767,34397,1188,544,136,22290,1037,52,40,0,30,377,111,8,12,81,48,431,139
puma_0607702,CA,44278,634,30864,763,450,126,12043,652,22,28,0,30,212,87,0,30,85,56,602,192
puma_0607703,CA,57543,648,40196,819,1261,178,14621,820,60,46,0,30,948,211,46,38,92,53,319,119
puma_0607704,CA,53631,800,33258,929,4830,383,12546,805,264,112,0,30,1736,282,43,36,709,225,245,93
puma_0607901,CA,64285,926,49821,890,1726,241,10549,570,109,95,0,30,710,183,152,81,73,64,1145,273
puma_0607902,CA,37423,674,22324,796,5998,416,5748,550,215,114,0,30,2542,364,40,31,361,121,195,122
puma_0608101,CA,44893,680,30591,654,543,143,12683,569,13,21,0,30,287,102,0,30,43,43,733,190
puma_0608102,CA,40671,590,28563,752,545,139,10839,656,7,13,0,30,100,61,97,73,36,38,484,151
puma_0608103,CA,40401,663,27534,715,399,115,11795,594,97,88,0,30,128,67,20,23,81,46,347,106
puma_0608104,CA,45034,685,29608,771,1511,220,12821,611,74,46,45,46,506,134,9,14,134,70,326,137
puma_0608105,CA,48553,822,37079,891,377,124,10500,593,40,28,0,30,180,79,12,18,69,64,296,103
puma_0608106,CA,37817,621,29571,748,974,154,6345,541,47,40,0,30,224,82,39,29,180,107,437,133
puma_0608301,CA,35739,606,28714,657,331,104,5180,425,36,40,0,30,254,117,0,30,16,18,1208,225
puma_0608302,CA,33330,571,25903,712,1441,180,4399,421,205,102,0,30,583,158,28,18,127,67,644,178
puma_0608303,CA,72178,880,50531,899,1105,220,14531,704,201,110,14,21,680,178,170,80,80,57,4866,538
puma_0608501,CA,76791,920,54868,930,892,165,19779,721,117,60,0,30,151,67,203,98,271,114,510,176
puma_0608502,CA,56466,865,32781,1033,560,146,22316,960,0,30,0,30,71,60,101,68,65,50,572,185
puma_0608503,CA,48070,967,30007,1015,454,144,16760,802,52,51,0,30,182,104,0,30,15,24,600,180
puma_0608504,CA,37641,486,27735,669,520,107,9072,584,24,26,0,30,107,74,0,30,42,37,141,66
puma_0608505,CA,28664,368,21147,619,476,116,6555,466,12,20,0,30,74,54,22,24,0,30,378,119
puma_0608506,CA,34144,668,21322,743,1804,219,9610,662,99,60,0,30,699,161,98,58,225,128,287,135
puma_0608507,CA,50245,635,37711,651,1570,238,10133,575,55,48,0,30,432,134,76,56,174,104,94,58
puma_0608508,CA,50493,636,32206,767,268,81,17443,710,44,44,15,24,125,98,44,36,36,35,312,136
puma_0608509,CA,43010,564,26374,616,313,112,15321,704,0,30,11,17,80,60,16,14,18,25,877,184
puma_0608510,CA,51645,543,33249,693,622,144,17096,643,48,49,0,30,112,68,79,45,13,19,426,130
puma_0608511,CA,37096,342,24734,545,300,106,11656,550,38,43,0,30,125,80,6,10,20,23,217,100
puma_0608512,CA,35130,334,26599,501,384,132,7757,482,0,30,0,30,188,86,14,21,87,58,101,66
puma_0608513,CA,30384,414,22461,606,406,137,7203,469,48,40,0,30,107,78,0,30,0,30,159,88
puma_0608514,CA,24676,351,15244,503,334,84,8492,509,45,40,9,16,39,44,0,30,17,19,496,121
puma_0608701,CA,47089,766,25940,759,7663,479,7578,553,235,86,0,30,4170,381,146,53,782,232,575,161
puma_0608702,CA,46221,716,34704,775,571,159,9166,555,5,8,0,30,1114,210,48,38,121,79,492,170
puma_0608900,CA,68880,736,33052,883,6180,452,17382,892,2274,313,42,63,9106,553,31,34,510,153,303,126
puma_0609501,CA,51522,594,37082,744,506,146,12825,675,44,53,0,30,633,166,13,14,76,52,343,123
puma_0609502,CA,43937,672,29523,769,589,144,12891,663,18,27,9,16,485,142,56,51,120,92,246,84
puma_0609503,CA,44836,848,30145,886,2274,265,10836,733,51,53,0,30,1095,215,106,68,151,96,178,116
puma_0609701,CA,72612,922,43890,845,9606,567,12056,690,192,73,6,9,6061,435,280,109,213,76,308,128
puma_0609702,CA,45270,648,32937,726,865,198,10005,497,49,43,0,30,931,183,70,70,206,117,207,116
puma_0609703,CA,66620,986,48989,1061,1588,296,13938,742,114,90,0,30,1271,249,66,60,102,56,552,161
puma_0609901,CA,33534,648,22702,853,1122,156,8265,521,85,69,0,30,864,180,0,30,186,94,310,127
puma_0609902,CA,37686,501,26889,711,505,120,9317,557,57,57,0,30,381,166,11,18,162,100,364,115
puma_0609903,CA,57030,697,38044,686,2492,246,13875,644,92,61,0,30,1568,241,59,79,465,137,435,149
puma_0609904,CA,37749,631,28467,742,251,90,8696,563,0,30,0,30,193,71,5,7,17,28,120,77
puma_0610100,CA,55768,569,32097,723,3752,314,16104,628,135,75,0,30,3014,310,12,14,315,113,339,133
puma_0610701,CA,43993,670,32583,873,739,177,10030,634,28,43,0,30,466,156,34,29,15,24,98,63
puma_0610702,CA,43665,645,34714,755,2020,227,6190,497,20,19,0,30,329,82,16,18,45,26,331,126
puma_0610703,CA,42338,775,24550,751,6772,351,8026,548,82,43,0,30,1670,217,21,34,480,149,737,191
puma_0611101,CA,37599,535,30951,660,248,104,5348,365,14,21,31,48,193,92,6,12,0,30,808,224
puma_0611102,CA,53619,614,43044,802,652,173,9252,529,13,16,0,30,199,104,42,41,36,43,381,135
puma_0611103,CA,52550,875,36140,881,256,83,8136,498,11,18,23,36,337,130,13,20,37,28,7597,567
puma_0611104,CA,44224,618,35542,856,498,132,6609,526,0,30,0,30,175,85,90,58,97,87,1213,293
puma_0611105,CA,37248,603,28124,685,1310,214,5392,541,4,6,0,30,620,149,50,37,69,45,1679,293
puma_0611106,CA,40711,528,31061,570,662,126,7292,417,29,23,0,30,156,74,55,49,23,27,1433,231
puma_0611300,CA,70090,755,45356,901,2126,264,20823,833,112,59,0,30,1136,205,136,60,78,45,323,144
puma_0800100,CO,39954,478,22658,724,9148,390,6664,478,121,43,42,36,846,142,17,13,336,97,122,65
puma_0800102,CO,47324,643,36608,721,2469,307,7009,518,30,33,8,12,764,189,89,65,277,145,70,49
puma_0800103,CO,73268,831,52661,955,3078,357,15840,763,46,40,7,12,1010,229,241,112,296,82,89,56
puma_0800200,CO,37888,832,23989,708,4063,388,6901,576,52,50,339,137,2226,341,58,45,213,110,47,42
puma_0800300,CO,61581,842,49243,927,3073,321,7887,614,113,74,9,15,488,145,58,44,412,134,298,122
puma_0800400,CO,43072,1124,26170,1000,2265,360,12381,876,137,88,7,13,1965,275,88,56,59,40,0,29
puma_0800600,CO,41447,824,20724,734,9330,538,4572,431,88,47,125,81,5614,464,216,77,649,162,129,82
puma_0800700,CO,59296,635,47981,788,3005,338,7085,497,20,22,81,82,693,185,27,24,257,82,147,65
puma_0800800,CO,39601,596,22562,589,7065,334,4695,343,498,110,19,18,4285,293,119,58,327,99,31,30
puma_0800801,CO,42104,566,25440,694,7062,491,5528,403,152,66,21,24,3059,336,259,96,551,163,32,35
puma_0800802,CO,57751,637,47438,839,1625,245,7954,576,8,12,43,38,478,156,78,50,85,56,42,45
puma_0800803,CO,48284,770,35313,829,590,141,11709,688,108,78,0,29,170,75,148,62,140,75,106,58
puma_0800804,CO,54738,566,45532,635,529,137,8367,544,0,29,0,29,99,53,47,40,109,82,55,39
puma_0800805,CO,45154,687,36057,758,286,100,8577,523,10,17,0,29,101,63,0,29,75,59,48,42
puma_0800806,CO,46086,691,37150,774,328,117,8337,545,11,17,0,29,150,111,0,29,49,48,61,49
puma_0800807,CO,48917,825,39426,998,766,186,8241,629,6,27,15,18,206,95,12,18,132,83,113,68
puma_0800808,CO,37369,386,30889,624,423,126,5889,507,47,71,0,29,55,41,0,29,0,29,66,67
puma_0800809,CO,44107,603,32563,775,297,111,10782,655,19,20,0,29,65,49,20,23,153,62,208,104
puma_0800810,CO,41669,568,32868,654,325,103,8170,543,36,33,0,29,45,37,13,19,117,75,95,55
puma_0800811,CO,43811,588,36373,662,273,90,6910,529,46,46,0,29,36,34,10,16,48,46,115,74
puma_0800812,CO,54564,782,37904,986,401,135,15926,927,0,29,0,29,20,22,32,27,140,55,141,62
puma_0800813,CO,46643,602,31775,725,385,134,13332,723,111,65,16,25,41,38,63,43,541,124,379,117
puma_0800814,CO,54873,705,40030,804,493,145,12980,602,40,45,0,29,22,27,62,48,571,165,675,207
puma_0800815,CO,76365,835,55605,1078,587,162,18760,799,59,43,26,29,58,43,32,38,797,200,441,126
puma_0800816,CO,41986,732,31758,751,196,79,9610,682,33,29,0,29,120,98,0,29,132,59,137,67
puma_0800817,CO,45610,555,38349,695,316,101,6355,449,0,29,0,29,134,68,52,42,274,109,130,58
puma_0800818,CO,50292,604,37682,849,417,117,11413,740,55,40,25,39,122,71,19,22,282,100,277,114
puma_0800819,CO,56430,475,45627,814,416,122,10052,701,17,22,0,29,67,49,9,14,178,97,64,38
puma_0800820,CO,45240,756,36012,786,346,105,8336,540,10,16,0,29,139,67,20,21,223,106,154,67
puma_0800821,CO,47063,445,37788,617,530,124,8458,568,0,29,0,29,197,90,12,19,49,67,29,40
puma_0800822,CO,35024,391,29383,536,1645,243,3567,355,15,17,0,29,222,93,15,20,112,86,65,41
puma_0800823,CO,39008,610,30151,682,3713,317,4531,462,13,21,0,29,334,119,57,61,140,81,69,54
puma_0800824,CO,35385,606,24625,679,4111,364,5751,568,84,48,0,29,550,152,0,29,224,92,40,34
puma_0800900,CO,44483,757,18958,738,11284,607,7082,590,203,109,244,92,5903,450,307,97,412,135,90,67
puma_0801001,CO,51860,540,41047,739,709,201,8280,610,47,32,23,26,1079,251,92,54,433,129,150,72
puma_0801002,CO,41414,554,21973,719,6934,522,5951,451,47,38,348,135,5029,354,178,95,871,209,83,52
puma_0804101,CO,35522,561,21557,664,7696,417,3780,373,157,78,0,29,2000,294,13,21,318,132,1,2
puma_0804102,CO,47348,557,37555,729,575,158,8618,603,11,17,17,26,233,96,82,56,159,93,98,58
puma_0804103,CO,44392,585,35057,690,687,157,8030,552,82,77,39,51,119,57,6,10,154,71,218,75
puma_0804104,CO,39705,498,33022,764,225,88,6053,638,19,22,0,29,231,127,79,64,59,61,17,20
puma_0804105,CO,39566,635,29989,689,329,102,8734,636,35,28,0,29,142,60,29,32,128,84,180,77
puma_0804106,CO,36559,494,30294,625,1473,225,4130,373,23,36,0,29,476,140,28,32,135,92,0,29
puma_0900100,CT,60306,741,12549,676,1867,259,13013,746,31419,891,18,31,1140,200,12,18,220,78,68,70
puma_0900101,CT,38773,480,11151,498,849,162,2656,249,23854,536,42,42,130,69,0,29,68,46,23,21
puma_0900102,CT,67405,841,30614,870,1181,223,14389,762,20649,815,0,29,224,96,18,27,212,87,118,57
puma_0900103,CT,52695,761,11984,660,1329,210,9357,569,29536,835,9,14,219,82,11,17,194,78,56,42
puma_0900104,CT,50824,813,29173,809,660,167,8106,556,12584,579,31,36,71,62,1,5,65,45,133,67
puma_0900105,CT,62965,657,24299,815,1218,229,3860,406,32460,792,6,9,832,140,15,18,231,98,44,41
puma_0900300,CT,58635,686,18388,588,2110,248,5681,459,30900,670,33,31,1094,175,19,16,364,110,46,40
puma_0900301,CT,44792,699,21717,797,795,160,6241,542,15263,655,101,95,319,120,11,17,183,83,162,104
puma_0900302,CT,45895,727,28276,659,749,168,8139,509,8084,576,70,67,59,68,0,29,210,66,308,121
puma_0900303,CT,63744,600,24721,733,1729,271,6837,450,29485,815,28,21,522,103,0,29,316,91,106,66
puma_0900304,CT,45753,586,13038,527,1645,235,8055,513,21796,624,42,28,855,188,0,29,297,106,25,27
puma_0900305,CT,43313,632,22635,792,1015,209,7024,539,12147,650,14,21,266,108,0,29,203,104,9,14
puma_0900306,CT,47026,595,24696,582,859,181,4532,434,16134,612,88,50,478,137,0,29,180,75,59,52
puma_0900500,CT,76149,823,9787,549,3494,385,11508,538,46269,861,148,61,4107,390,18,15,753,173,65,44
puma_0900700,CT,66728,766,7590,594,3184,335,11311,615,41578,780,82,51,1975,295,50,45,444,106,514,199
puma_0900900,CT,48699,635,6332,455,2124,299,7683,464,30818,665,57,44,991,219,0,29,676,166,18,22
puma_0900901,CT,42241,732,14401,607,878,242,12447,661,14033,626,8,13,220,111,0,29,146,65,108,61
puma_0900902,CT,49809,710,16657,688,726,158,7120,512,24417,773,15,23,616,141,0,29,191,66,67,46
puma_0900903,CT,47201,856,17107,752,1061,181,5523,486,22698,809,66,84,440,132,0,29,190,82,116,80
puma_0900904,CT,47793,687,22250,701,527,118,5663,462,18962,606,52,36,162,69,0,29,137,57,40,33
puma_0900905,CT,49308,990,28236,860,774,184,8708,578,11046,626,0,29,47,48,32,41,187,83,278,89
puma_0900906,CT,44905,663,14081,610,1463,235,5901,419,22491,626,22,25,711,168,0,29,137,71,99,86
puma_0901100,CT,53950,638,6210,552,2732,342,7488,591,34501,629,82,58,2504,284,20,23,302,112,111,97
puma_0901101,CT,52867,746,5983,485,2608,296,12381,631,30652,694,59,57,814,136,46,50,243,79,81,58
puma_0901300,CT,54499,687,5780,478,2782,350,6433,610,35869,824,145,95,2735,326,32,34,688,187,35,33
puma_0901500,CT,43909,610,4250,377,2403,302,5668,517,26695,683,30,27,4287,427,86,60,435,127,55,52
puma_1000101,DE,42887,663,22312,732,746,159,12175,714,7306,446,12,17,34,31,17,18,167,59,118,68
puma_1000102,DE,57107,530,31410,723,1275,230,12067,579,11894,451,9,14,179,68,14,16,178,80,81,55
puma_1000103,DE,52974,642,23913,727,1959,283,17403,752,8880,564,80,102,253,95,6,10,305,117,175,71
puma_1000104,DE,47650,627,25659,712,3500,342,10815,663,6848,495,17,22,551,128,15,23,177,83,68,46
puma_1000200,DE,57816,623,22504,713,9074,594,14891,801,9410,565,137,69,1327,195,4,5,305,115,164,105
puma_1000300,DE,75642,1035,8482,541,19863,737,32721,812,12537,648,12,15,1211,202,31,21,560,143,225,70
puma_1100101,DC,47561,731,30719,769,514,138,13165,731,2393,306,0,30,0,30,0,30,423,143,347,127
puma_1100102,DC,44404,616,32979,766,446,123,8869,480,1600,278,0,30,6,10,4,6,264,86,236,83
puma_1100103,DC,43542,534,30343,715,357,93,11370,597,1179,203,0,30,34,43,10,16,81,40,168,66
puma_1100104,DC,54348,666,32561,777,477,104,19957,770,703,155,45,34,15,24,0,30,184,88,406,88
puma_1100105,DC,71337,1093,35255,1080,649,203,32438,955,1890,253,13,10,0,30,3,9,412,154,677,155
puma_1200101,FL,54017,1117,11970,661,745,204,40614,1115,294,112,12,19,124,84,22,26,11,11,225,107
puma_1200102,FL,42527,893,6203,402,1691,255,33776,957,168,80,0,32,413,111,54,50,8,15,214,100
puma_1200500,FL,106717,1754,8210,647,3816,393,93058,1760,211,104,0,32,923,201,18,31,52,45,429,163
puma_1200901,FL,71674,893,8921,500,837,215,61186,956,120,64,0,32,110,62,0,32,42,45,458,132
puma_1200902,FL,51795,796,4717,341,424,114,46086,835,95,62,0,32,57,41,28,31,14,22,374,117
puma_1200903,FL,48481,944,7101,554,565,159,40159,910,104,56,0,32,128,67,0,32,34,31,390,111
puma_1200904,FL,48464,1007,914,221,269,95,46751,1015,33,31,0,32,48,44,29,34,0,32,420,129
puma_1201101,FL,47821,780,342,130,78,64,46659,772,10,15,0,32,0,32,7,13,0,32,725,171
puma_1201102,FL,44231,1020,453,132,132,99,42709,1047,0,32,0,32,6,16,13,19,0,32,918,180
puma_1201103,FL,42809,968,442,122,182,67,41068,974,13,23,0,32,10,16,30,36,0,32,1064,210
puma_1201104,FL,53751,1045,1107,231,163,73,51178,1065,79,51,0,32,0,32,34,39,76,62,1114,209
puma_1201105,FL,67932,1031,766,195,102,54,65758,1045,0,32,13,21,0,32,27,39,0,32,1266,236
puma_1201106,FL,63696,737,2924,319,199,92,59375,783,40,43,0,32,20,34,56,55,0,32,1082,185
puma_1201107,FL,35451,819,304,125,147,71,34247,808,62,48,0,32,0,32,0,32,0,32,691,177
puma_1201108,FL,56709,1040,1369,237,282,112,52728,1068,79,49,0,32,33,37,14,23,9,17,2195,300
puma_1201109,FL,41731,867,755,181,182,79,38869,909,14,24,7,11,7,12,24,29,11,18,1862,306
puma_1201110,FL,39561,665,304,112,89,51,38396,696,0,32,14,27,0,32,48,37,0,32,710,185
puma_1201111,FL,40946,623,626,175,61,40,39308,685,22,26,0,32,0,32,0,32,0,32,929,206
puma_1201112,FL,45633,748,604,206,115,76,44177,776,0,32,0,32,11,17,0,32,0,32,726,174
puma_1201113,FL,44608,836,1341,242,132,70,41113,930,0,32,0,32,20,31,0,32,47,37,1955,289
puma_1201114,FL,41034,893,1149,189,228,92,37997,905,45,40,15,24,0,32,26,30,15,24,1559,307
puma_1201500,FL,71287,1195,1042,193,510,155,68715,1178,82,68,0,32,170,97,31,35,21,30,716,200
puma_1201701,FL,59491,1097,619,173,1488,249,56697,1107,112,56,0,32,250,95,42,38,31,30,252,99
puma_1201900,FL,67570,865,459,141,1365,260,64595,966,263,115,0,32,336,153,0,32,41,36,511,218
puma_1202101,FL,43919,1086,1188,203,224,94,42018,1095,63,54,0,32,0,32,14,22,15,24,397,129
puma_1202102,FL,43705,958,746,147,215,73,42012,948,19,21,0,32,47,52,8,14,16,26,642,185
puma_1202103,FL,33314,1008,453,139,331,115,31945,1001,18,20,0,32,16,23,1,16,12,20,538,148
