puma,state,pop_2010,h_units_2010,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals_2010,cdd65_normals_2010,acpen_res_2010,res_area_2010_m2,com_area_2010_m2,frac_hh_natgas,frac_hh_fok,frac_hh_othergas,frac_hh_coal,frac_hh_wood,frac_hh_solar,frac_hh_elec,frac_hh_other,frac_hh_none,frac_ff_sh_res_2010_fitting,frac_ff_dhw_res_2010_fitting,frac_ff_other_res_2010_fitting,frac_ff_sh_com_2010_fitting,frac_ff_dhw_com_2010_fitting,frac_ff_other_com_2010_fitting,frac_ff_sh_res_2010,frac_ff_dhw_res_2010,frac_ff_other_res_2010,frac_ff_sh_com_2010,frac_ff_dhw_com_2010,frac_ff_other_com_2010,frac_elec_sh_res_2010,frac_elec_dhw_res_2010,frac_elec_other_res_2010,frac_elec_sh_com_2010,frac_elec_dhw_com_2010,frac_elec_other_com_2010
puma_0610100,CA,166892,61493,8153493.769,1459303.014,477179.6521,2460.177756,1617.113552,0.987373157,8334013.927,2736029.673,0.575545115,0.002420743,0.067278726,0,0.054045331,0.000215177,0.288767752,0.005648401,0.006078755,0.645244585,0.645244585,0.645244585,0.705153493,0.705153493,0.705153493,0.645244585,0.645244585,0.645244585,0.705153493,0.705153493,0.705153493,0.288767752,0.288767752,0.288767752,0.288767752,0.288767752,0.288767752
puma_0610701,CA,135978,47483,6591332.917,1477064.415,274401.856,2386,1769,0.994910501,6737266.487,2769330.312,0.740640556,0.000636465,0.016798127,0,0.010592594,0.00077285,0.227990817,0.000340963,0.002227627,0.758075148,0.758075148,0.758075148,0.769781556,0.769781556,0.769781556,0.758075148,0.758075148,0.758075148,0.769781556,0.769781556,0.769781556,0.227990817,0.227990817,0.227990817,0.227990817,0.227990817,0.227990817
puma_0610702,CA,149481,46336,6050851.366,1195921.889,290585.845,2217.176049,1989.928292,0.996863564,6184818.555,2242219.569,0.795007443,0.000458033,0.046261308,0,0.007534639,0.000366426,0.141761136,0.001030574,0.007580442,0.841726783,0.841726783,0.841726783,0.850658422,0.850658422,0.850658422,0.841726783,0.841726783,0.841726783,0.850658422,0.850658422,0.850658422,0.141761136,0.141761136,0.141761136,0.141761136,0.141761136,0.141761136
puma_0610703,CA,156720,47877,6121358.502,931082.2559,564082.8265,2375.186862,1839.706362,0.995571902,6256886.735,1745674.926,0.579857339,0.001936794,0.159950872,0,0.039444471,0.000496008,0.189569654,0.011337333,0.01740753,0.741745004,0.741745004,0.741745004,0.793022816,0.793022816,0.793022816,0.741745004,0.741745004,0.741745004,0.793022816,0.793022816,0.793022816,0.189569654,0.189569654,0.189569654,0.189569654,0.189569654,0.189569654
puma_0611101,CA,113229,38765,5984079.465,1040528.631,391430.5175,1702.986532,1152.885815,0.938546038,6116568.31,1950874.62,0.823186787,0.00037235,0.00659592,0.00082449,0.005133115,0.000159579,0.142237825,0,0.021489933,0.830155057,0.830155057,0.830155057,0.835447751,0.835447751,0.835447751,0.830979547,0.830979547,0.830979547,0.836272241,0.836272241,0.836272241,0.142237825,0.142237825,0.142237825,0.142237825,0.142237825,0.142237825
puma_0611102,CA,150075,56109,8954754.441,1879652.299,484236.2904,1698.193623,891.4504348,0.90790601,9153014.687,3524137.494,0.802775136,0.000242451,0.012159869,0,0.003711371,0.000783304,0.172550775,0.000671404,0.00710569,0.815177456,0.815177456,0.815177456,0.820343535,0.820343535,0.820343535,0.815177456,0.815177456,0.815177456,0.820343535,0.820343535,0.820343535,0.172550775,0.172550775,0.172550775,0.172550775,0.172550775,0.172550775
puma_0611103,CA,195386,55602,7389072.017,1601826.597,365537.0433,1801.25334,285.7638521,0.487877385,7552667.707,3003245.426,0.687725975,0.000209324,0.004871551,0.000437678,0.00641294,0.000247383,0.154823977,0.000704091,0.144567079,0.692806851,0.692806851,0.692806851,0.700171265,0.700171265,0.700171265,0.693244529,0.693244529,0.693244529,0.700608944,0.700608944,0.700608944,0.154823977,0.154823977,0.154823977,0.154823977,0.154823977,0.154823977
puma_0611104,CA,119372,47023,6410955.991,1831885.267,479704.6609,1926.795178,278.8340314,0.45316544,6552895.976,3434579.659,0.803681259,0,0.011260854,0,0.003957127,0.002035094,0.149443741,0.002193379,0.027428546,0.814942113,0.814942113,0.814942113,0.823127713,0.823127713,0.823127713,0.814942113,0.814942113,0.814942113,0.823127713,0.823127713,0.823127713,0.149443741,0.149443741,0.149443741,0.149443741,0.149443741,0.149443741
puma_0611105,CA,119708,40236,5819235.285,1203645.568,310055.7204,1871.174951,738.4080513,0.809956926,5948074.443,2256700.603,0.755047251,0.000107388,0.035169674,0,0.016645189,0.001342354,0.14475945,0.001852448,0.045076246,0.790324313,0.790324313,0.790324313,0.810164304,0.810164304,0.810164304,0.790324313,0.790324313,0.790324313,0.810164304,0.810164304,0.810164304,0.14475945,0.14475945,0.14475945,0.14475945,0.14475945,0.14475945
puma_0611106,CA,125548,43960,6762772.595,1480606.987,603539.8573,1898.054911,475.5025249,0.642640821,6912501.878,2775972.237,0.762963327,0.000712338,0.016260961,0,0.003831888,0.001350986,0.179116209,0.000564958,0.035199332,0.779936626,0.779936626,0.779936626,0.785684459,0.785684459,0.785684459,0.779936626,0.779936626,0.779936626,0.785684459,0.785684459,0.785684459,0.179116209,0.179116209,0.179116209,0.179116209,0.179116209,0.179116209
puma_0611300,CA,200849,75054,9851196.233,2409195.732,425930.4295,2547.599142,1327.119423,0.975061039,10069303.9,4516972.109,0.647110857,0.001597945,0.03033243,0,0.016207733,0.001940362,0.297089456,0.001112855,0.004608361,0.679041233,0.679041233,0.679041233,0.698302183,0.698302183,0.698302183,0.679041233,0.679041233,0.679041233,0.698302183,0.698302183,0.698302183,0.297089456,0.297089456,0.297089456,0.297089456,0.297089456,0.297089456
puma_0800100,CO,110399,46324,5734556.937,1709375.612,411265.9663,6317.929275,799.8925987,0.863818978,6897768.098,2864246.453,0.567102167,0.003028483,0.228963308,0.001051209,0.021174351,0.000425489,0.166791811,0.008409671,0.003053512,0.799093958,0.799093958,0.799093958,0.829103469,0.829103469,0.829103469,0.800145167,0.800145167,0.800145167,0.830154678,0.830154678,0.830154678,0.166791811,0.166791811,0.166791811,0.166791811,0.166791811,0.166791811
puma_0800102,CO,115164,52294,7073398.817,1494157.272,316631.1171,6727.499184,427.3650707,0.636274321,8508183.849,2503624.503,0.773560984,0.000633928,0.052172259,0.000169047,0.016144028,0.001880653,0.148106669,0.005853267,0.001479165,0.826367171,0.826367171,0.826367171,0.850245119,0.850245119,0.850245119,0.826536218,0.826536218,0.826536218,0.850414166,0.850414166,0.850414166,0.148106669,0.148106669,0.148106669,0.148106669,0.148106669,0.148106669
puma_0800103,CO,184466,80428,10094362.33,2578191.924,413856.4712,6197.73613,534.4230698,0.735938845,12141926.78,4320043.541,0.718744882,0.000627832,0.042010155,9.55E-05,0.013785008,0.003289294,0.216192608,0.004039963,0.001214719,0.761382868,0.761382868,0.761382868,0.782497134,0.782497134,0.782497134,0.761478408,0.761478408,0.761478408,0.782592673,0.782592673,0.782592673,0.216192608,0.216192608,0.216192608,0.216192608,0.216192608,0.216192608
puma_0800200,CO,100359,49117,6173474.062,1646823.998,159395.9764,7784.312438,273.3461872,0.424618155,7425716.217,2759434.358,0.633155617,0.001372466,0.10723712,0.008947424,0.058752111,0.001530828,0.182142103,0.005621833,0.001240498,0.741765203,0.741765203,0.741765203,0.807669975,0.807669975,0.807669975,0.750712627,0.750712627,0.750712627,0.816617399,0.816617399,0.816617399,0.182142103,0.182142103,0.182142103,0.182142103,0.182142103,0.182142103
puma_0800300,CO,172967,66664,8349867.913,1877920.962,291582.5074,5639.354946,880.4212942,0.891737036,10043574.97,3146662.684,0.799645995,0.001834982,0.049901755,0.000146149,0.007924522,0.000941849,0.128075218,0.006690375,0.004839155,0.851382732,0.851382732,0.851382732,0.866939478,0.866939478,0.866939478,0.851528881,0.851528881,0.851528881,0.867085627,0.867085627,0.867085627,0.128075218,0.128075218,0.128075218,0.128075218,0.128075218,0.128075218
puma_0800400,CO,113576,91454,10700098.56,2230480.383,163348.1625,9521.341357,51.47690533,0.08995288,12870531.99,3737414.69,0.607587296,0.003180721,0.052586367,0.000162519,0.045621285,0.002043091,0.287448923,0.001369799,0,0.663354383,0.663354383,0.663354383,0.712388559,0.712388559,0.712388559,0.663516902,0.663516902,0.663516902,0.712551077,0.712551077,0.712551077,0.287448923,0.287448923,0.287448923,0.287448923,0.287448923,0.287448923
puma_0800600,CO,103776,58902,7388069.381,1514214.57,161763.516,7204.939495,360.5912639,0.459559616,8886682.938,2537232.706,0.500012064,0.002123193,0.225106763,0.0030159,0.135450093,0.005211475,0.110309552,0.015658552,0.003112409,0.72724202,0.72724202,0.72724202,0.88356214,0.88356214,0.88356214,0.73025792,0.73025792,0.73025792,0.886578039,0.886578039,0.886578039,0.110309552,0.110309552,0.110309552,0.110309552,0.110309552,0.110309552
puma_0800700,CO,150830,65586,7962366.19,1986807.498,159990.7423,5321.070331,1036.347331,0.942442496,9577471.477,3329114.028,0.809177685,0.000337291,0.050677955,0.001366028,0.011687129,0.000455343,0.119485294,0.004334188,0.002479088,0.86019293,0.86019293,0.86019293,0.87666959,0.87666959,0.87666959,0.861558958,0.861558958,0.861558958,0.878035618,0.878035618,0.878035618,0.119485294,0.119485294,0.119485294,0.119485294,0.119485294,0.119485294
puma_0800800,CO,100276,52052,6162035.056,1734127.402,323481.9762,6917.11604,540.3099446,0.508777427,7411956.896,2905720.794,0.569733088,0.01257544,0.178404586,0.000479786,0.108204338,0.003004975,0.118557612,0.008257367,0.000782809,0.760713113,0.760713113,0.760713113,0.880179793,0.880179793,0.880179793,0.761192899,0.761192899,0.761192899,0.880659579,0.880659579,0.880659579,0.118557612,0.118557612,0.118557612,0.118557612,0.118557612,0.118557612
puma_0800801,CO,101056,49819,8035396.917,1321968.551,159544.0622,7896.319249,218.4716395,0.309374821,9665315.929,2215103.402,0.604218127,0.003610108,0.167727532,0.000498765,0.07265343,0.006151435,0.131293939,0.013086643,0.000760023,0.775555767,0.775555767,0.775555767,0.867447273,0.867447273,0.867447273,0.776054532,0.776054532,0.776054532,0.867946038,0.867946038,0.867946038,0.131293939,0.131293939,0.131293939,0.131293939,0.131293939,0.131293939
puma_0800802,CO,154539,60546,8615154.091,1532536.168,441539.2548,6512.843263,542.3873909,0.749812562,10362672.43,2567932.555,0.821423006,0.000138526,0.028138041,0.000744576,0.008276913,0.001350626,0.137729217,0.001471836,0.00072726,0.849699572,0.849699572,0.849699572,0.860798947,0.860798947,0.860798947,0.850444148,0.850444148,0.850444148,0.861543523,0.861543523,0.861543523,0.137729217,0.137729217,0.137729217,0.137729217,0.137729217,0.137729217
puma_0800803,CO,113853,50844,6158631.686,2596723.407,536209.0344,5479,611,0.797708111,7407863.178,4351095.075,0.731360285,0.002236766,0.012219369,0,0.003520835,0.003065198,0.242502692,0.002899511,0.002195344,0.74581642,0.74581642,0.74581642,0.755301963,0.755301963,0.755301963,0.74581642,0.74581642,0.74581642,0.755301963,0.755301963,0.755301963,0.242502692,0.242502692,0.242502692,0.242502692,0.242502692,0.242502692
puma_0800804,CO,140132,56549,8374133.248,1625047.807,462120.1629,5536.598664,780.7865156,0.867692262,10072762.34,2722945.96,0.831817019,0,0.009664219,0,0.001808616,0.000858636,0.15285542,0.001991304,0.001004786,0.841481238,0.841481238,0.841481238,0.846139793,0.846139793,0.846139793,0.841481238,0.841481238,0.841481238,0.846139793,0.846139793,0.846139793,0.15285542,0.15285542,0.15285542,0.15285542,0.15285542,0.15285542
puma_0800805,CO,117899,48112,6040636.239,1178464.192,135772.683,5444,865,0.905797038,7265933.254,1974646.097,0.798533906,0.000221464,0.00633388,0,0.00223679,0,0.189949949,0.001660982,0.001063029,0.80508925,0.80508925,0.80508925,0.808987022,0.808987022,0.808987022,0.80508925,0.80508925,0.80508925,0.808987022,0.808987022,0.808987022,0.189949949,0.189949949,0.189949949,0.189949949,0.189949949,0.189949949
puma_0800806,CO,135704,49943,6338914.287,728056.1333,76944.8057,5473.460768,856.4568178,0.902485871,7624714.73,1219937.96,0.806101636,0.000238684,0.007117129,0,0.003254785,0,0.180900924,0.00106323,0.001323612,0.813457449,0.813457449,0.813457449,0.817775463,0.817775463,0.817775463,0.813457449,0.813457449,0.813457449,0.817775463,0.817775463,0.817775463,0.180900924,0.180900924,0.180900924,0.180900924,0.180900924,0.180900924
puma_0800807,CO,151662,52963,6840430.95,2141626.242,549374.0478,5893.052274,741.1321096,0.857389986,8227960.226,3588529.825,0.805977472,0.000122657,0.015659178,0.000306642,0.004211215,0.000245313,0.168469039,0.002698448,0.002310035,0.821759307,0.821759307,0.821759307,0.828914283,0.828914283,0.828914283,0.822065948,0.822065948,0.822065948,0.829220925,0.829220925,0.829220925,0.168469039,0.168469039,0.168469039,0.168469039,0.168469039,0.168469039
puma_0800808,CO,108362,38754,6009007.561,545558.4242,38510.44674,6000.835201,578.3435891,0.771828673,7227888.939,914143.0181,0.826594236,0.001257727,0.011319543,0,0.001471808,0,0.157590516,0,0.00176617,0.839171506,0.839171506,0.839171506,0.840643314,0.840643314,0.840643314,0.839171506,0.839171506,0.839171506,0.840643314,0.840643314,0.840643314,0.157590516,0.157590516,0.157590516,0.157590516,0.157590516,0.157590516
puma_0800809,CO,112827,47273,5318147.115,1034589.434,144888.1437,5971.925514,636.094862,0.811369127,6396892.718,1733568.15,0.738272837,0.000430771,0.006733625,0,0.001473689,0.000453443,0.244450994,0.003468837,0.004715805,0.745437232,0.745437232,0.745437232,0.750833201,0.750833201,0.750833201,0.745437232,0.745437232,0.745437232,0.750833201,0.750833201,0.750833201,0.244450994,0.244450994,0.244450994,0.244450994,0.244450994,0.244450994
puma_0800810,CO,112878,45504,4925282.272,1350853.682,61968.55775,6032.236751,668.0508159,0.828395872,5924338.237,2263503.609,0.788787828,0.000863952,0.007799563,0,0.00107994,0.000311983,0.19606902,0.002807843,0.002279872,0.797451343,0.797451343,0.797451343,0.801651108,0.801651108,0.801651108,0.797451343,0.797451343,0.797451343,0.801651108,0.801651108,0.801651108,0.19606902,0.19606902,0.19606902,0.19606902,0.19606902,0.19606902
puma_0800811,CO,110222,46413,6843869.155,2901824.608,424331.4794,6046.432799,561.0244325,0.765373172,8232095.844,4862325.624,0.830225286,0.001049965,0.006231312,0,0.000821711,0.000228253,0.157722946,0.001095615,0.002624912,0.837506562,0.837506562,0.837506562,0.839652142,0.839652142,0.839652142,0.837506562,0.837506562,0.837506562,0.839652142,0.839652142,0.839652142,0.157722946,0.157722946,0.157722946,0.157722946,0.157722946,0.157722946
puma_0800812,CO,151191,58530,7220263.431,3217453.127,894240.5355,5880.285321,776.7510698,0.869628627,8684838.83,5391195.85,0.694670479,0,0.007349168,0,0.000366542,0.000586467,0.291877428,0.002565794,0.002584121,0.702019647,0.702019647,0.702019647,0.70553845,0.70553845,0.70553845,0.702019647,0.702019647,0.702019647,0.70553845,0.70553845,0.70553845,0.291877428,0.291877428,0.291877428,0.291877428,0.291877428,0.291877428
puma_0800813,CO,100124,52035,5365363.248,3692484.448,505211.8452,5461,951,0.927774241,6453686.284,6187162.965,0.681238342,0.002379778,0.008254186,0.000343031,0.000879017,0.001350685,0.285830671,0.011598739,0.008125549,0.691872307,0.691872307,0.691872307,0.705700748,0.705700748,0.705700748,0.692215338,0.692215338,0.692215338,0.706043779,0.706043779,0.706043779,0.285830671,0.285830671,0.285830671,0.285830671,0.285830671,0.285830671
puma_0800814,CO,102044,61182,7195741.22,2184720.893,237204.5005,5475.276636,938.4734036,0.922416906,8655342.475,3660739.642,0.72950267,0.000728956,0.008984382,0,0.000400926,0.001129882,0.236546207,0.010405846,0.012301132,0.739216008,0.739216008,0.739216008,0.751152662,0.751152662,0.751152662,0.739216008,0.739216008,0.739216008,0.751152662,0.751152662,0.751152662,0.236546207,0.236546207,0.236546207,0.236546207,0.236546207,0.236546207
puma_0800815,CO,154017,83465,8718113.757,2527957.121,127533.4847,5950.238117,680.4905238,0.829732031,10486516.68,4235869.615,0.728147712,0.000772605,0.007686767,0.00034047,0.00075951,0.00041904,0.24566228,0.010436718,0.005774897,0.736607084,0.736607084,0.736607084,0.748222353,0.748222353,0.748222353,0.736947555,0.736947555,0.736947555,0.748562823,0.748562823,0.748562823,0.24566228,0.24566228,0.24566228,0.24566228,0.24566228,0.24566228
puma_0800816,CO,119271,44150,5190572.488,1201420.993,210379.585,5633.934703,840.3067133,0.887262188,6243440.55,2013112.737,0.756394989,0.000785976,0.004668223,0,0.002858096,0,0.228885819,0.003143905,0.003262992,0.761849188,0.761849188,0.761849188,0.767851188,0.767851188,0.767851188,0.761849188,0.761849188,0.761849188,0.767851188,0.767851188,0.767851188,0.228885819,0.228885819,0.228885819,0.228885819,0.228885819,0.228885819
puma_0800817,CO,112651,47122,6573727.648,1347432.151,441693.3846,5996.666865,547.237965,0.749442615,7907158.191,2257770.458,0.840802456,0,0.006928305,0,0.002937952,0.001140101,0.13933348,0.006007455,0.002850252,0.847730761,0.847730761,0.847730761,0.857816268,0.857816268,0.857816268,0.847730761,0.847730761,0.847730761,0.857816268,0.857816268,0.857816268,0.13933348,0.13933348,0.13933348,0.13933348,0.13933348,0.13933348
puma_0800818,CO,116177,53876,6200177.612,2483920.98,293292.0141,5935.896925,633.0895272,0.771281506,7457836.378,4162082.227,0.749264297,0.001093613,0.008291577,0.000497097,0.002425833,0.000377794,0.226934701,0.005607254,0.005507834,0.758649487,0.758649487,0.758649487,0.767060367,0.767060367,0.767060367,0.759146584,0.759146584,0.759146584,0.767557464,0.767557464,0.767557464,0.226934701,0.226934701,0.226934701,0.226934701,0.226934701,0.226934701
puma_0800819,CO,138358,58907,7979230.111,1240629.06,110900.6821,5862.056939,690.3947802,0.827775011,9597756.116,2078810.157,0.808559277,0.000301258,0.007371965,0,0.001187312,0.00015949,0.178132199,0.003154351,0.001134149,0.8162325,0.8162325,0.8162325,0.820733652,0.820733652,0.820733652,0.8162325,0.8162325,0.8162325,0.820733652,0.820733652,0.820733652,0.178132199,0.178132199,0.178132199,0.178132199,0.178132199,0.178132199
puma_0800820,CO,103909,48040,5926800.368,1863807.874,359796.7512,5930.884466,581.0988365,0.776628205,7129006.644,3123014.658,0.79602122,0.000221043,0.007648099,0,0.003072502,0.000442087,0.184261715,0.004929266,0.003404067,0.803890363,0.803890363,0.803890363,0.812334218,0.812334218,0.812334218,0.803890363,0.803890363,0.803890363,0.812334218,0.812334218,0.812334218,0.184261715,0.184261715,0.184261715,0.184261715,0.184261715,0.184261715
puma_0800821,CO,122537,47871,7631900.696,1102461.05,206792.9683,6015.486155,582.8288027,0.777349301,9179973.576,1847294.492,0.802923741,0,0.011261501,0,0.004185879,0.000254977,0.17971655,0.001041158,0.000616195,0.814185241,0.814185241,0.814185241,0.819667255,0.819667255,0.819667255,0.814185241,0.814185241,0.814185241,0.819667255,0.819667255,0.819667255,0.17971655,0.17971655,0.17971655,0.17971655,0.17971655,0.17971655
puma_0800822,CO,102075,37136,6557374.709,791326.8214,104562.8359,6257.116346,462.0291158,0.675760534,7887488.184,1325954.942,0.838939013,0.000428278,0.046967794,0,0.006338511,0.000428278,0.10184445,0.003197807,0.00185587,0.886335085,0.886335085,0.886335085,0.89629968,0.89629968,0.89629968,0.886335085,0.886335085,0.886335085,0.89629968,0.89629968,0.89629968,0.10184445,0.10184445,0.10184445,0.10184445,0.10184445,0.10184445
puma_0800823,CO,110107,41173,6506983.723,1046736.136,163889.138,6241.081521,464.2778842,0.684373101,7826875.77,1753921.281,0.772944011,0.000333265,0.095185603,0,0.008562346,0.001461239,0.11615566,0.003589007,0.001768868,0.868462879,0.868462879,0.868462879,0.882075472,0.882075472,0.882075472,0.868462879,0.868462879,0.868462879,0.882075472,0.882075472,0.882075472,0.11615566,0.11615566,0.11615566,0.11615566,0.11615566,0.11615566
