"puma","state","hh_total","moe_total","hh_utilgas","moe_utilgas","hh_othergas","moe_othergas","hh_elec","moe_elec","hh_fok","moe_fok","hh_coal","moe_coal","hh_wood","moe_wood","hh_solar","moe_solar","hh_other","moe_other","hh_none","moe_none"
"puma_4803305","TX","46127","710","34451","896","491","153","10950","671","0","32","0","32","13","20","64","54","22","24","136","66"
"puma_4803306","TX","47476","748","31698","1013","666","151","14813","840","97","86","0","32","9","14","53","50","32","40","108","58"
"puma_4803400","TX","62411","1108","10711","605","5232","432","44733","1011","46","28","0","32","1286","263","42","46","93","58","268","121"
"puma_4803501","TX","61959","953","5640","527","409","169","55457","834","20","31","0","32","83","80","38","41","18","22","294","103"
"puma_4803502","TX","60730","1092","9161","600","1425","255","49297","1083","58","65","0","32","369","171","67","54","62","62","291","102"
"puma_4803601","TX","54830","911","9456","575","9024","550","34910","973","64","48","5","7","1025","221","6","11","130","55","210","101"
"puma_4803602","TX","79412","1057","27451","840","2507","320","48801","1220","4","7","23","27","137","65","0","32","58","48","431","139"
"puma_4803700","TX","57875","874","13103","652","6053","360","37471","872","29","19","13","15","925","168","5","7","124","70","152","62"
"puma_4803801","TX","39511","660","16784","684","299","133","22254","834","0","32","0","32","16","18","17","24","0","32","141","57"
"puma_4803802","TX","50543","685","9721","534","3128","331","37110","816","9","10","10","15","297","98","21","22","93","54","154","68"
"puma_4803900","TX","64321","1057","6845","474","7177","550","48900","1065","66","79","0","32","814","199","25","25","100","76","394","145"
"puma_4804000","TX","54792","773","13163","669","2768","430","37769","854","21","27","0","32","806","215","34","45","26","28","205","80"
"puma_4804100","TX","42406","819","5342","386","3236","340","32370","895","40","34","0","32","1222","221","0","32","74","47","122","71"
"puma_4804200","TX","52320","792","11419","662","1732","357","38648","890","13","21","0","32","242","84","0","32","37","34","229","91"
"puma_4804301","TX","45677","801","15139","769","267","124","29953","875","30","27","17","28","16","17","19","23","14","19","222","106"
"puma_4804302","TX","47311","963","21593","855","335","114","25132","951","0","32","0","32","17","12","13","17","55","49","166","94"
"puma_4804400","TX","40942","591","8322","601","3940","532","27955","743","23","37","0","32","248","118","0","32","43","37","411","176"
"puma_4804501","TX","52790","974","13920","788","3605","506","34627","1147","106","101","0","32","209","122","13","23","178","100","132","72"
"puma_4804502","TX","54340","1023","21939","801","3501","503","28467","1132","84","86","0","32","138","107","17","26","116","77","78","52"
"puma_4804503","TX","45823","896","26536","1030","297","169","18700","1053","108","88","15","26","0","32","0","32","0","32","167","88"
"puma_4804504","TX","45696","910","20930","1150","1914","433","22339","1249","67","95","0","32","125","113","18","31","55","59","248","184"
"puma_4804601","TX","47950","846","23510","862","209","105","23848","970","8","12","0","32","0","32","32","34","24","26","319","115"
"puma_4804602","TX","36875","630","12604","647","264","114","23618","752","51","39","9","14","0","32","5","7","37","29","287","102"
"puma_4804603","TX","52637","899","17005","757","323","108","34880","897","34","30","4","6","0","32","0","32","20","21","371","129"
"puma_4804604","TX","73367","1083","26918","898","377","142","45518","1219","37","42","0","32","59","69","0","32","37","37","421","145"
"puma_4804605","TX","36801","656","16086","823","209","82","19989","745","0","32","9","15","9","16","18","30","58","40","423","167"
"puma_4804606","TX","34787","525","11297","616","218","105","23104","684","0","32","0","32","0","32","24","38","0","32","144","80"
"puma_4804607","TX","38500","638","15301","795","231","115","22625","824","146","111","0","32","0","32","7","9","84","80","106","51"
"puma_4804608","TX","29144","512","9685","495","72","45","18983","631","55","47","19","30","0","32","8","13","87","65","235","104"
"puma_4804609","TX","43567","655","19197","677","241","115","23782","709","55","64","0","32","0","32","0","32","54","64","238","100"
"puma_4804610","TX","34535","483","13789","771","304","118","20099","797","0","32","5","8","41","45","0","32","0","32","297","173"
"puma_4804611","TX","38579","470","12802","725","253","106","25387","773","18","29","0","32","0","32","10","16","0","32","109","76"
"puma_4804612","TX","38453","523","14768","491","224","75","23256","658","28","31","0","32","0","32","10","16","0","32","167","83"
"puma_4804613","TX","55786","982","14866","740","377","144","39985","1134","138","110","0","32","0","32","10","16","32","31","378","138"
"puma_4804614","TX","43963","589","4890","410","218","121","38411","748","17","25","0","32","33","43","18","29","39","45","337","142"
"puma_4804615","TX","36080","586","12206","496","189","71","23445","713","0","32","0","32","32","29","14","21","0","32","194","100"
"puma_4804616","TX","41863","665","15156","636","265","90","26284","742","0","32","0","32","0","32","11","18","17","26","130","55"
"puma_4804617","TX","42387","699","18376","877","260","117","23463","956","15","23","0","32","67","106","24","38","86","73","96","74"
"puma_4804618","TX","33124","522","14840","608","183","65","17862","635","12","18","0","32","0","32","0","32","5","9","222","96"
"puma_4804619","TX","34453","568","14792","691","234","119","19234","755","41","49","0","32","8","13","20","33","0","32","124","74"
"puma_4804620","TX","40003","689","17123","799","150","64","22545","781","0","32","0","32","0","32","23","35","5","7","157","93"
"puma_4804621","TX","40527","565","22891","694","193","93","17249","721","35","48","0","32","49","42","25","24","0","32","85","55"
"puma_4804622","TX","35667","568","17839","722","384","144","17251","733","45","55","0","32","46","43","12","20","8","12","82","49"
"puma_4804623","TX","38323","853","14940","889","703","204","22390","1172","0","32","5","8","0","32","41","67","161","101","83","63"
"puma_4804624","TX","43349","599","24363","866","1921","271","16717","770","38","45","0","32","44","64","40","50","58","68","168","119"
"puma_4804625","TX","43950","849","22192","1153","608","191","20790","1140","11","19","0","32","45","61","20","31","83","78","201","140"
"puma_4804626","TX","46082","706","14184","642","386","149","31217","918","26","36","0","32","59","85","0","32","54","52","156","89"
"puma_4804627","TX","45220","632","22726","874","458","149","21744","973","0","32","9","18","18","28","0","32","0","32","265","119"
"puma_4804628","TX","40333","642","18526","766","372","156","21221","914","19","32","0","32","52","74","0","32","27","42","116","68"
"puma_4804629","TX","47034","755","23844","771","245","109","22598","881","25","30","43","65","19","28","0","32","36","42","224","95"
"puma_4804630","TX","49053","874","32182","937","1179","374","15513","931","16","23","0","32","21","34","0","32","35","40","107","67"
"puma_4804631","TX","45121","708","25219","836","460","160","19292","852","0","32","0","32","51","72","11","16","9","15","79","60"
"puma_4804632","TX","55971","806","34392","1036","1206","281","20156","845","41","53","0","32","39","42","26","43","37","48","74","66"
"puma_4804633","TX","34502","543","22493","844","463","178","11282","768","47","75","22","36","0","32","0","32","63","59","132","103"
"puma_4804634","TX","36775","516","21102","885","427","208","14926","962","58","93","0","32","0","32","0","32","0","32","262","187"
"puma_4804635","TX","39693","644","20282","581","355","125","18889","757","26","31","0","32","0","32","47","50","19","31","75","43"
"puma_4804636","TX","43399","771","17383","711","348","143","25356","959","16","25","20","31","0","32","0","32","78","60","198","101"
"puma_4804637","TX","51641","789","11333","697","223","137","39801","969","6","9","0","32","0","32","22","37","22","26","234","134"
"puma_4804638","TX","35867","493","9783","604","189","89","25600","732","0","32","0","32","34","42","0","32","9","15","252","115"
"puma_4804701","TX","63149","926","23633","750","1693","332","37466","1003","22","32","0","32","46","43","34","32","58","40","197","63"
"puma_4804702","TX","58289","953","32265","1207","493","172","25209","1196","54","46","0","32","19","29","18","19","123","130","108","69"
"puma_4804801","TX","44939","1148","27401","1147","652","273","16751","1103","30","46","0","32","0","32","11","19","20","34","74","61"
"puma_4804802","TX","39377","800","13556","871","2568","321","22918","937","0","32","0","32","95","86","0","32","84","55","156","74"
"puma_4804803","TX","37207","908","12720","620","1988","269","22109","926","12","16","0","32","138","58","0","32","58","45","182","74"
"puma_4804901","TX","36722","739","21401","680","450","156","14742","735","0","32","22","36","0","32","21","23","27","32","59","49"
"puma_4804902","TX","47212","817","27696","839","432","151","18940","907","41","44","17","27","0","32","0","32","0","32","86","54"
"puma_4804903","TX","36480","830","22040","841","381","133","13900","856","47","50","0","32","0","32","0","32","0","32","112","74"
"puma_4804904","TX","47651","718","33349","978","608","214","13472","999","19","31","0","32","0","32","23","39","26","41","154","112"
"puma_4804905","TX","69825","1020","42351","1351","3787","532","23079","1286","86","103","0","32","144","121","0","32","136","115","242","144"
"puma_4805000","TX","62969","811","13602","802","8458","591","39749","1099","46","41","38","43","309","103","4","9","314","131","449","172"
"puma_4805100","TX","54202","821","9023","616","6850","498","37116","940","79","62","0","32","811","173","19","21","99","58","205","81"
"puma_4805201","TX","48055","779","19050","708","3094","344","25226","849","46","42","0","32","153","62","77","46","135","70","274","140"
"puma_4805202","TX","40588","801","23231","826","394","120","16750","856","6","9","0","32","68","70","0","32","53","67","86","58"
"puma_4805203","TX","41889","781","20760","621","476","143","20380","680","8","12","11","17","88","72","65","64","22","36","79","47"
"puma_4805204","TX","49628","782","21827","798","2327","276","25154","823","0","32","0","32","83","54","63","52","34","30","140","72"
"puma_4805301","TX","48773","999","23242","998","814","228","24509","934","18","28","11","21","53","57","69","67","5","8","52","51"
"puma_4805302","TX","49196","697","20074","740","698","223","28155","836","15","23","0","32","76","60","15","17","20","23","143","66"
"puma_4805303","TX","54439","756","23628","912","718","197","29581","961","63","53","22","26","81","94","144","76","60","41","142","83"
"puma_4805304","TX","52000","745","17436","818","628","195","33429","839","73","62","29","33","58","54","53","48","70","53","224","104"
"puma_4805305","TX","47524","793","22618","801","2486","344","22203","773","0","32","0","32","28","32","77","43","66","57","46","40"
"puma_4805306","TX","65379","998","29224","940","620","128","34707","1024","83","59","76","84","33","40","78","49","69","51","489","125"
"puma_4805307","TX","58768","743","22461","845","754","182","35065","1019","0","32","17","20","49","45","70","56","47","38","305","111"
